0 0.00314646
0.00497512 0.0124825
0.00995025 0.0277135
0.0149254 0.04836
0.0199005 0.0737669
0.0248756 0.103128
0.0298507 0.135529
0.0348259 0.169998
0.039801 0.205559
0.0447761 0.241263
0.0497512 0.276205
0.0547264 0.309518
0.0597015 0.340368
0.0646766 0.36796
0.0696517 0.39157
0.0746269 0.410596
0.079602 0.42462
0.0845771 0.433464
0.0895522 0.437203
0.0945274 0.436141
0.0995025 0.430751
0.104478 0.421589
0.109453 0.409223
0.114428 0.394193
0.119403 0.377005
0.124378 0.358169
0.129353 0.338251
0.134328 0.317916
0.139303 0.297938
0.144279 0.279182
0.149254 0.262552
0.154229 0.24892
0.159204 0.239073
0.164179 0.233665
0.169154 0.233202
0.174129 0.238028
0.179104 0.248316
0.18408 0.264044
0.189055 0.284956
0.19403 0.310539
0.199005 0.340011
0.20398 0.372367
0.208955 0.406485
0.21393 0.441276
0.218905 0.475861
0.223881 0.509719
0.228856 0.542769
0.233831 0.575343
0.238806 0.608058
0.243781 0.641587
0.248756 0.676402
0.253731 0.712537
0.258706 0.749429
0.263682 0.785904
0.268657 0.82029
0.273632 0.850668
0.278607 0.875187
0.283582 0.892399
0.288557 0.901542
0.293532 0.902719
0.298507 0.896949
0.303483 0.886086
0.308458 0.872633
0.313433 0.85949
0.318408 0.849661
0.323383 0.84599
0.328358 0.850916
0.333333 0.866288
0.338308 0.893227
0.343284 0.93204
0.348259 0.982174
0.353234 1.04222
0.358209 1.10995
0.363184 1.18243
0.368159 1.25619
0.373134 1.32743
0.378109 1.39235
0.383085 1.44745
0.38806 1.48985
0.393035 1.5177
0.39801 1.53031
0.402985 1.52844
0.40796 1.51422
0.412935 1.49113
0.41791 1.46377
0.422886 1.43747
0.427861 1.41796
0.432836 1.41092
0.437811 1.42154
0.442786 1.45418
0.447761 1.51206
0.452736 1.59712
0.457711 1.70986
0.462687 1.84944
0.467662 2.01375
0.472637 2.19953
0.477612 2.40264
0.482587 2.61827
0.487562 2.84114
0.492537 3.06574
0.497512 3.28655
0.502488 3.49816
0.507463 3.69548
0.512438 3.87385
0.517413 4.02915
0.522388 4.15788
0.527363 4.25726
0.532338 4.32527
0.537313 4.36069
0.542289 4.36311
0.547264 4.3329
0.552239 4.27122
0.557214 4.17992
0.562189 4.06146
0.567164 3.9188
0.572139 3.75531
0.577114 3.5746
0.58209 3.38044
0.587065 3.17657
0.59204 2.96664
0.597015 2.75408
0.60199 2.54202
0.606965 2.33326
0.61194 2.13018
0.616915 1.93476
0.621891 1.74856
0.626866 1.57276
0.631841 1.40814
0.636816 1.25517
0.641791 1.11403
0.646766 0.98467
0.651741 0.866811
0.656716 0.760045
0.661692 0.66384
0.666667 0.577587
0.671642 0.500626
0.676617 0.432272
0.681592 0.371832
0.686567 0.318625
0.691542 0.271988
0.696517 0.231284
0.701493 0.195913
0.706468 0.165309
0.711443 0.138946
0.716418 0.116338
0.721393 0.0970363
0.726368 0.0806318
0.731343 0.066753
0.736318 0.0550641
0.741294 0.0452637
0.746269 0.0370832
0.751244 0.0302842
0.756219 0.0246572
0.761194 0.0200187
0.766169 0.0162096
0.771144 0.0130928
0.776119 0.0105511
0.781095 0.00848458
0.78607 0.00680927
0.791045 0.00545458
0.79602 0.00436168
0.800995 0.0034818
0.80597 0.00277473
0.810945 0.00220745
0.81592 0.00175297
0.820896 0.00138936
0.825871 0.00109884
0.830846 0.000867046
0.835821 0.000682442
0.840796 0.000535737
0.845771 0.000419459
0.850746 0.00032758
0.855721 0.000255216
0.860697 0.000198402
0.865672 0.000153912
0.870647 0.000119135
0.875622 9.19789e-05
0.880597 7.07896e-05
0.885572 5.42818e-05
0.890547 4.14663e-05
0.895522 3.15804e-05
0.900498 2.40235e-05
0.905473 1.8305e-05
0.910448 1.40099e-05
0.915423 1.07833e-05
0.920398 8.33045e-06
0.925373 6.42286e-06
0.930348 4.90279e-06
0.935323 3.67824e-06
0.940299 2.7067e-06
0.945274 1.97089e-06
0.950249 1.45408e-06
0.955224 1.12311e-06
0.960199 9.24359e-07
0.965174 7.93118e-07
0.970149 6.71096e-07
0.975124 5.23792e-07
0.9801 3.49681e-07
0.985075 1.76798e-07
0.99005 4.78483e-08
