0 0.00354932
0.00497512 0.0132576
0.00995025 0.0267234
0.0149254 0.0411605
0.0199005 0.0546878
0.0248756 0.0673062
0.0298507 0.0811902
0.0348259 0.100225
0.039801 0.129035
0.0447761 0.171951
0.0497512 0.232338
0.0547264 0.312541
0.0597015 0.414396
0.0646766 0.540054
0.0696517 0.692716
0.0746269 0.876976
0.079602 1.09864
0.0845771 1.36406
0.0895522 1.67928
0.0945274 2.0491
0.0995025 2.47639
0.104478 2.96166
0.109453 3.50283
0.114428 4.095
0.119403 4.73036
0.124378 5.398
0.129353 6.08374
0.134328 6.77015
0.139303 7.43687
0.144279 8.06128
0.149254 8.6195
0.154229 9.08784
0.159204 9.44435
0.164179 9.67053
0.169154 9.75286
0.174129 9.68407
0.179104 9.46403
0.18408 9.10002
0.189055 8.60649
0.19403 8.00417
0.199005 7.31863
0.20398 6.57843
0.208955 5.8131
0.21393 5.05097
0.218905 4.31732
0.223881 3.63288
0.228856 3.01282
0.233831 2.46643
0.238806 1.99728
0.243781 1.60401
0.248756 1.28132
0.253731 1.02127
0.258706 0.814518
0.263682 0.651444
0.268657 0.523025
0.273632 0.42141
0.278607 0.3402
0.283582 0.274481
0.288557 0.220674
0.293532 0.176271
0.298507 0.13955
0.303483 0.109302
0.308458 0.0846149
0.313433 0.0647323
0.318408 0.0489664
0.323383 0.0366673
0.328358 0.0272223
0.333333 0.0200697
0.338308 0.0147144
0.343284 0.0107384
0.348259 0.0078032
0.353234 0.00564387
0.358209 0.00405931
0.363184 0.00289968
0.368159 0.00205446
0.373134 0.00144212
0.378109 0.00100213
0.383085 0.000689143
0.38806 0.00046901
0.393035 0.000316003
0.39801 0.000210884
0.402985 0.000139449
0.40796 9.13871e-05
0.412935 5.93425e-05
0.41791 3.81595e-05
0.422886 2.42762e-05
0.427861 1.52607e-05
0.432836 9.46646e-06
0.437811 5.78649e-06
0.442786 3.48065e-06
0.447761 2.05755e-06
0.452736 1.19389e-06
0.457711 6.79339e-07
0.462687 3.79019e-07
0.467662 2.07777e-07
0.472637 1.1278e-07
0.477612 6.18292e-08
0.482587 3.56636e-08
0.487562 2.29873e-08
0.492537 1.73239e-08
0.497512 1.50627e-08
0.502488 1.42656e-08
0.507463 1.39494e-08
0.512438 1.36599e-08
0.517413 1.3224e-08
0.522388 1.2608e-08
0.527363 1.18396e-08
0.532338 1.09673e-08
0.537313 1.00401e-08
0.542289 9.09943e-09
0.547264 8.17703e-09
0.552239 7.29506e-09
0.557214 6.46776e-09
0.562189 5.7032e-09
0.567164 5.00489e-09
0.572139 4.37311e-09
0.577114 3.80595e-09
0.58209 3.30013e-09
0.587065 2.85156e-09
0.59204 2.45571e-09
0.597015 2.10794e-09
0.60199 1.80367e-09
0.606965 1.53848e-09
0.61194 1.30821e-09
0.616915 1.10897e-09
0.621891 9.37182e-10
0.626866 7.89581e-10
0.631841 6.63196e-10
0.636816 5.55348e-10
0.641791 4.6363e-10
0.646766 3.85896e-10
0.651741 3.20236e-10
0.656716 2.64962e-10
0.661692 2.18586e-10
0.666667 1.79807e-10
0.671642 1.47485e-10
0.676617 1.20634e-10
0.681592 9.83992e-11
0.686567 8.00455e-11
0.691542 6.49426e-11
0.696517 5.25528e-11
0.701493 4.24193e-11
0.706468 3.41556e-11
0.711443 2.74359e-11
0.716418 2.19872e-11
0.721393 1.7581e-11
0.726368 1.40274e-11
0.731343 1.11688e-11
0.736318 8.87492e-12
0.741294 7.03871e-12
0.746269 5.57224e-12
0.751244 4.40368e-12
0.756219 3.4745e-12
0.761194 2.73717e-12
0.766169 2.15322e-12
0.771144 1.6916e-12
0.776119 1.32731e-12
0.781095 1.04031e-12
0.78607 8.1455e-13
0.791045 6.37207e-13
0.79602 4.98083e-13
0.800995 3.89072e-13
0.80597 3.03747e-13
0.810945 2.37027e-13
0.81592 1.849e-13
0.820896 1.44202e-13
0.825871 1.12447e-13
0.830846 8.76826e-14
0.835821 6.83766e-14
0.840796 5.33298e-14
0.845771 4.16042e-14
0.850746 3.24669e-14
0.855721 2.53459e-14
0.860697 1.97951e-14
0.865672 1.5467e-14
0.870647 1.20909e-14
0.875622 9.45609e-15
0.880597 7.39866e-15
0.885572 5.79114e-15
0.890547 4.53442e-15
0.895522 3.55143e-15
0.900498 2.7822e-15
0.905473 2.18007e-15
0.910448 1.70863e-15
0.915423 1.33949e-15
0.920398 1.05039e-15
0.925373 8.23869e-16
0.930348 6.46176e-16
0.935323 5.06471e-16
0.940299 3.96215e-16
0.945274 3.08704e-16
0.950249 2.38721e-16
0.955224 1.82271e-16
0.960199 1.36366e-16
0.965174 9.885e-17
0.970149 6.8256e-17
0.975124 4.36734e-17
0.9801 2.46308e-17
0.985075 1.09756e-17
0.99005 2.74256e-18
